"","Full-ID_Sample_Number","Site","Person","Surber_Dnet","Sampling_Date","Specimen","Length_mm","Width_mm","Order","Family","Genus","Analysis.State","Taxa.Name.Good","Jonny.Verify","Notes","Type","Storage","X18","Month","Month_num","Year","Month_Year","Month_Year_Num","Order_Family","Replicate","Cummins2022_Number","FFG","a","b","Source","Equation","CPI","FBI_T","CPI_lower","CPI_higher","Calcd_Mass_mg"
"76","44574_nhc_coleoptera_45","forested","rena_jonny","surber",2022-01-13,45,6,4,"coleoptera","psephenidae","psephenus","bring to genus","yes","y",NA,"larva","l_j2",NA,"Jan",1,2022,"2022_Jan","2022_1","coleoptera_psephenidae","1","20","scrapers (sc)",0.0123,2.906,"cummins et al., 2022","y=ax^b",NA,4,NA,NA,2.24498087218477
"77","44483_ecgs_ephemeroptera_1","wastewater dominated","jonny","surber",2021-10-14,1,4.85,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","s2_b6",NA,"Oct",10,2021,"2021_Oct","2021_10","ephemeroptera_baetidae","1","9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.616289618977513
"78","44340_ecgs_diptera_131","wastewater dominated","rena_jonny","surber",2021-05-24,131,1,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0027
"79","44340_ecgs_diptera_157","wastewater dominated","rena_jonny","surber",2021-05-24,157,0.5,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.000318410409677184
"80","44340_ecgs_diptera_171","wastewater dominated","rena_jonny","surber",2021-05-24,171,2,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0228949801213813
"81","44340_ecgs_diptera_200","wastewater dominated","rena_jonny","surber",2021-05-24,200,4,NA,"diptera","empididae","tbd","bring to genus","yes","y","likely genus of hermerodromia","larva","s_d8",NA,"May",5,2021,"2021_May","2021_5","diptera_empididae","1","38","predators (p)",0.0043,2.632,"cummins et al., 2022","y=ax^b",NA,6,NA,NA,0.165230551621965
"82","44340_ecng_diptera_0","stormwater dominated","rena_jonny","surber",2021-05-24,0,5,NA,"diptera","empididae","tbd","bring to genus","yes","y","likely genus of hermerodromia","larva","s_c8",NA,"May",5,2021,"2021_May","2021_5","diptera_empididae","1","38","predators (p)",0.0043,2.632,"cummins et al., 2022","y=ax^b",NA,6,NA,NA,0.297274397097905
"83","44446_ecng_diptera_129","stormwater dominated","rena_jonny","surber",2021-09-07,129,1.5,NA,"diptera","empididae","tbd","bring to genus","yes","y",NA,"larva","s_f9",NA,"Sep",9,2021,"2021_Sep","2021_9","diptera_empididae","1","38","predators (p)",0.0043,2.632,"cummins et al., 2022","y=ax^b",NA,6,NA,NA,0.012500881817752
"84","44446_ecng_diptera_130","stormwater dominated","rena_jonny","surber",2021-09-07,130,2,NA,"diptera","empididae","tbd","bring to genus","yes","y",NA,"larva","s_f9",NA,"Sep",9,2021,"2021_Sep","2021_9","diptera_empididae","1","38","predators (p)",0.0043,2.632,"cummins et al., 2022","y=ax^b",NA,6,NA,NA,0.0266550440249955
"85","44446_ecng_diptera_176","stormwater dominated","rena_jonny","surber",2021-09-07,176,2.5,NA,"diptera","empididae","tbd","bring to genus","yes","y",NA,"larva","s_f9",NA,"Sep",9,2021,"2021_Sep","2021_9","diptera_empididae","1","38","predators (p)",0.0043,2.632,"cummins et al., 2022","y=ax^b",NA,6,NA,NA,0.047956398283278
"86","44446_ecng_diptera_229","stormwater dominated","rena_jonny","surber",2021-09-07,229,4,NA,"diptera","empididae","tbd","bring to genus","yes","y",NA,"larva","s_f9",NA,"Sep",9,2021,"2021_Sep","2021_9","diptera_empididae","1","38","predators (p)",0.0043,2.632,"cummins et al., 2022","y=ax^b",NA,6,NA,NA,0.165230551621965
"87","44446_ecng_diptera_48","stormwater dominated","rena_jonny","surber",2021-09-07,48,5,NA,"diptera","empididae","tbd","bring to genus","yes","y",NA,"larva","s_f9",NA,"Sep",9,2021,"2021_Sep","2021_9","diptera_empididae","1","38","predators (p)",0.0043,2.632,"cummins et al., 2022","y=ax^b",NA,6,NA,NA,0.297274397097905
"88","44624_nhc_diptera_0","forested","rena_jonny","surber ",2022-03-04,0,4,NA,"diptera","empididae","tbd","bring to genus","yes","y",NA,"larva","s_b9",NA,"Mar",3,2022,"2022_Mar","2022_3","diptera_empididae","1","38","predators (p)",0.0043,2.632,"cummins et al., 2022","y=ax^b",NA,6,NA,NA,0.165230551621965
"89","44341_nhc_diptera_16","forested","rena_jonny","surber",2021-05-25,16,5,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","s_h6",NA,"May",5,2021,"2021_May","2021_5","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,0.374019604585995
"90","44341_nhc_diptera_21","forested","rena_jonny","surber",2021-05-25,21,7,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","s_h6",NA,"May",5,2021,"2021_May","2021_5","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,1.01874069969313
"91","44378_nhc_diptera_0","forested","rena_jonny","surber",2021-07-01,0,4,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","l_h8",NA,"Jul",7,2021,"2021_Jul","2021_7","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,0.1924404430118
"92","44378_nhc_diptera_0","forested","rena_jonny","surber",2021-07-01,0,5,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","l_h8",NA,"Jul",7,2021,"2021_Jul","2021_7","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,0.374019604585995
"93","44378_nhc_diptera_0","forested","rena_jonny","surber",2021-07-01,0,5,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","l_h8",NA,"Jul",7,2021,"2021_Jul","2021_7","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,0.374019604585995
"94","44378_nhc_diptera_14","forested","rena_jonny","surber",2021-07-01,14,4,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","l_h8",NA,"Jul",7,2021,"2021_Jul","2021_7","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,0.1924404430118
"95","44378_nhc_diptera_6","forested","rena_jonny","surber",2021-07-01,6,7,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","l_h8",NA,"Jul",7,2021,"2021_Jul","2021_7","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,1.01874069969313
"96","44378_nhc_diptera_8","forested","rena_jonny","surber",2021-07-01,8,6,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","l_h8",NA,"Jul",7,2021,"2021_Jul","2021_7","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,0.643718688036863
"97","44378_nhc_diptera_9","forested","rena_jonny","surber",2021-07-01,9,3,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","l_h8",NA,"Jul",7,2021,"2021_Jul","2021_7","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,0.0817012667910968
"98","44446_ecng_diptera_0","stormwater dominated","rena_jonny","surber",2021-09-07,0,4,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","l_f2",NA,"Sep",9,2021,"2021_Sep","2021_9","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,0.1924404430118
"99","44446_ecng_diptera_175","stormwater dominated","rena_jonny","surber",2021-09-07,175,5,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","l_f2",NA,"Sep",9,2021,"2021_Sep","2021_9","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,0.374019604585995
"100","44446_ecng_diptera_44","stormwater dominated","rena_jonny","surber",2021-09-07,44,4,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","l_f2",NA,"Sep",9,2021,"2021_Sep","2021_9","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,0.1924404430118
"101","44446_nhc_diptera_115","forested","rena_jonny","surber",2021-09-07,115,2,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","l_i1",NA,"Sep",9,2021,"2021_Sep","2021_9","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,0.0244246877838097
"102","44446_nhc_diptera_14","forested","rena_jonny","surber",2021-09-07,14,6,NA,"diptera","limoniidae","tbd","bring to genus","yes","y",NA,"larva","l_i1",NA,"Sep",9,2021,"2021_Sep","2021_9","diptera_limoniidae","1",NA,"gathering collectors (gc)",0.0031,2.978,"ab from cummins, assumed similar to tipulids; ffg from macroinvertebrates.org (antocha)","y=ax^b",12,3,9,18,0.643718688036863
"103","44341_nhc_diptera_106","forested","rena_jonny","surber",2021-05-25,106,3,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0799476520614998
"104","44341_nhc_diptera_133","forested","rena_jonny","surber",2021-05-25,133,2.5,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0455628362680414
"105","44341_nhc_diptera_143","forested","rena_jonny","surber",2021-05-25,143,2,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0228949801213813
"106","44341_nhc_diptera_154","forested","rena_jonny","surber",2021-05-25,154,2,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0228949801213813
"107","44341_nhc_diptera_156","forested","rena_jonny","surber",2021-05-25,156,2,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0228949801213813
"108","44341_nhc_diptera_158","forested","rena_jonny","surber",2021-05-25,158,1,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0027
"109","44341_nhc_diptera_161","forested","rena_jonny","surber",2021-05-25,161,3,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0799476520614998
"110","44341_nhc_diptera_167","forested","rena_jonny","surber",2021-05-25,167,4,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.194140783243868
"111","44341_nhc_diptera_180","forested","rena_jonny","surber",2021-05-25,180,3,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0799476520614998
"112","44341_nhc_diptera_199","forested","rena_jonny","surber",2021-05-25,199,2,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0228949801213813
"113","44341_nhc_diptera_22","forested","rena_jonny","surber",2021-05-25,22,3,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0799476520614998
"114","44341_nhc_diptera_23","forested","rena_jonny","surber",2021-05-25,23,3.5,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.128608482227301
"115","44341_nhc_diptera_39","forested","rena_jonny","surber",2021-05-25,39,1.5,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.00942820912801153
"116","44341_nhc_diptera_71","forested","rena_jonny","surber",2021-05-25,71,2,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0228949801213813
"117","44341_nhc_diptera_74","forested","rena_jonny","surber",2021-05-25,74,1,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0027
"118","44341_nhc_diptera_80","forested","rena_jonny","surber",2021-05-25,80,1.5,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.00942820912801153
"119","44341_nhc_diptera_81","forested","rena_jonny","surber",2021-05-25,81,2,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0228949801213813
"120","44341_nhc_diptera_84","forested","rena_jonny","surber",2021-05-25,84,2,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0228949801213813
"121","44341_nhc_diptera_95","forested","rena_jonny","surber",2021-05-25,95,2.5,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a7",NA,"May",5,2021,"2021_May","2021_5","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0455628362680414
"122","44518_ecgs_diptera_137","wastewater dominated","rena_jonny","surber",2021-11-18,137,2,NA,"diptera","simuliidae","tbd","bring to genus","yes","y","simulium?","larva","s_b7",NA,"Nov",11,2021,"2021_Nov","2021_11","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0228949801213813
"123","44518_ecgs_diptera_72","wastewater dominated","rena_jonny","surber",2021-11-18,72,4,NA,"diptera","simuliidae","tbd","bring to genus","yes","y","simulium?","larva","s_b7",NA,"Nov",11,2021,"2021_Nov","2021_11","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.194140783243868
"124","44518_nhc_diptera_118","forested","rena_jonny","surber",2021-11-18,118,2,NA,"diptera","simuliidae","tbd","bring to genus","yes","y","simulium?","larva","s_c7",NA,"Nov",11,2021,"2021_Nov","2021_11","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0228949801213813
"125","44518_nhc_diptera_48","forested","rena_jonny","surber",2021-11-18,48,2,NA,"diptera","simuliidae","tbd","bring to genus","yes","y","simulium?","larva","s_c7",NA,"Nov",11,2021,"2021_Nov","2021_11","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.0228949801213813
"126","44574_nhc_diptera_0","forested","rena_jonny","surber",2022-01-13,0,5,NA,"diptera","simuliidae","tbd","bring to genus","yes","y",NA,"larva","s_a9",NA,"Jan",1,2022,"2022_Jan","2022_1","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.386355640974281
"127","44518_ecng_diptera_145","stormwater dominated","rena_jonny","surber",2021-11-18,145,6,NA,"diptera","stratiomyidae","tbd","bring to genus","yes","y","genus might be either allognosta or nemotelus","larva","l2_b3",NA,"Nov",11,2021,"2021_Nov","2021_11","diptera_stratiomyidae","1",NA,"gathering collectors (gc)",NA,NA,"ffg from macroinvertebrates.org",NA,NA,NA,NA,NA,NA
"128","44624_nhc_diptera_16","forested","rena_jonny","surber",2022-03-04,16,5,NA,"diptera","simuliidae","prosimulium","bring to genus","yes","y",NA,"larva","s_f2",NA,"Mar",3,2022,"2022_Mar","2022_3","diptera_simuliidae","1","32","filtering collectors (fc)",0.0027,3.084,"cummins et al., 2022","y=ax^b",6,6,3,9,0.386355640974281
"129","44446_nhc_diptera_100","forested","tayton","surber ",2021-09-07,100,10,NA,"diptera","tipulidae","tbd","bring to genus","yes","y","check genus","larva","l2_i3",NA,"Sep",9,2021,"2021_Sep","2021_9","diptera_tipulidae","1","37","detrital shredders (dsh)",0.0031,2.978,"cummins et al., 2022","y=ax^b",12,3,9,18,2.94687486033447
"130","44641_nhc_diptera_14","forested","tayton","surber ",2022-03-21,14,19,NA,"diptera","tipulidae","tipula","bring to genus","yes","y","check genus","larva","l_e6",NA,"Mar",3,2022,"2022_Mar","2022_3","diptera_tipulidae","1","37","detrital shredders (dsh)",0.0031,2.978,"cummins et al., 2022","y=ax^b",12,3,9,18,19.9292023823226
"131","44421_ecng_[oligochaeta]_","stormwater dominated","jacob","surber",2021-08-13,NA,10.08,0.49,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","s2_d4",NA,"Aug",8,2021,"2021_Aug","2021_8","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,3.686256
"132","44341_nhc_trichoptera_116","forested","rena_jonny","surber",2021-05-25,116,1,NA,"trichoptera","hydropsychidae","tbd","bring to genus","yes","y","too small to id to genus","larva","l_a10",NA,"May",5,2021,"2021_May","2021_5","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0038
"133","44341_nhc_trichoptera_213","forested","rena_jonny","surber",2021-05-25,213,1.5,NA,"trichoptera","hydropsychidae","tbd","bring to genus","yes","y","too small to id to genus","larva","l_a10",NA,"May",5,2021,"2021_May","2021_5","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.016423777083261
"134","44341_nhc_trichoptera_28","forested","rena_jonny","surber",2021-05-25,28,2,NA,"trichoptera","hydropsychidae","tbd","bring to genus","yes","y","too small to id to genus","larva","l_a10",NA,"May",5,2021,"2021_May","2021_5","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.046398279952401
